,User-ID,Location,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
4257,6900,"sunnyvale, california, usa",0345361792,0.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4258,7346,"sunnyvale, california, usa",0345361792,9.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4259,7864,"klang, selangor, malaysia",0345361792,7.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4260,9381,"bagshot, surrey, united kingdom",0345361792,0.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4261,9856,"glendale, colorado, usa",0345361792,10.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4262,10946,"ajax, ontario, canada",0345361792,0.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4263,11362,"brighton, ontario, canada",0345361792,10.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4264,11676,"n/a, n/a, n/a",0345361792,10.0,A Prayer for Owen Meany,John Irving,1990,Ballantine Books,http://images.amazon.com/images/P/0345361792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345361792.01.LZZZZZZZ.jpg
4265,1025,"maidstone, england, united kingdom",0394404289,9.0,The Prophet,Kahlil Gibran,1973,Alfred A. Knopf,http://images.amazon.com/images/P/0394404289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394404289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394404289.01.LZZZZZZZ.jpg
4266,2030,"seabeck, washington, usa",0394404289,10.0,The Prophet,Kahlil Gibran,1973,Alfred A. Knopf,http://images.amazon.com/images/P/0394404289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394404289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394404289.01.LZZZZZZZ.jpg
4267,6251,"wahiawa, hawaii, usa",0394404289,10.0,The Prophet,Kahlil Gibran,1973,Alfred A. Knopf,http://images.amazon.com/images/P/0394404289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394404289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394404289.01.LZZZZZZZ.jpg
4268,1025,"maidstone, england, united kingdom",0399242562,0.0,Shadowmancer,G. P. Taylor,2004,Putnam Publishing Group,http://images.amazon.com/images/P/0399242562.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399242562.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399242562.01.LZZZZZZZ.jpg
4269,1025,"maidstone, england, united kingdom",041619513X,0.0,Winnie-The-Pooh on Management and Problem Solving,Roger E. Allen,1998,Routledge,http://images.amazon.com/images/P/041619513X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/041619513X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/041619513X.01.LZZZZZZZ.jpg
4270,1025,"maidstone, england, united kingdom",0552996009,9.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4271,1343,"bishop auckland, england, united kingdom",0552996009,9.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4272,7105,"chertsey, england, united kingdom",0552996009,10.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4273,8753,"sunnyvale, california, usa",0552996009,7.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4274,8815,"birmingham, england, united kingdom",0552996009,7.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4275,10048,"edinburgh, scotland, united kingdom",0552996009,8.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4276,11676,"n/a, n/a, n/a",0552996009,9.0,Notes From a Small Planet,Bill Bryson,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552996009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552996009.01.LZZZZZZZ.jpg
4277,1025,"maidstone, england, united kingdom",0552999512,7.0,Away from It All,Judy Astley,2003,Trafalgar Square,http://images.amazon.com/images/P/0552999512.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552999512.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552999512.01.LZZZZZZZ.jpg
4278,1025,"maidstone, england, united kingdom",0575073004,8.0,Nightchild (Gollancz SF S.),James Barclay,2002,Gollancz,http://images.amazon.com/images/P/0575073004.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575073004.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575073004.01.LZZZZZZZ.jpg
4279,1025,"maidstone, england, united kingdom",0575073314,8.0,Shadowheart : Legends of the Raven (Legends of the Raven),James Barclay,2003,Gollancz,http://images.amazon.com/images/P/0575073314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575073314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575073314.01.LZZZZZZZ.jpg
4280,1025,"maidstone, england, united kingdom",0590660543,0.0,Northern Lights (His Dark Materials S.),Philip Pullman,1998,Scholastic Point,http://images.amazon.com/images/P/0590660543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.LZZZZZZZ.jpg
4281,1343,"bishop auckland, england, united kingdom",0590660543,10.0,Northern Lights (His Dark Materials S.),Philip Pullman,1998,Scholastic Point,http://images.amazon.com/images/P/0590660543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.LZZZZZZZ.jpg
4282,3757,"madrid, madrid, spain",0590660543,0.0,Northern Lights (His Dark Materials S.),Philip Pullman,1998,Scholastic Point,http://images.amazon.com/images/P/0590660543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.LZZZZZZZ.jpg
4283,4131,"hemel hempstead, england, united kingdom",0590660543,9.0,Northern Lights (His Dark Materials S.),Philip Pullman,1998,Scholastic Point,http://images.amazon.com/images/P/0590660543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.LZZZZZZZ.jpg
4284,4223,"oldenburg, niedersachsen, germany",0590660543,0.0,Northern Lights (His Dark Materials S.),Philip Pullman,1998,Scholastic Point,http://images.amazon.com/images/P/0590660543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590660543.01.LZZZZZZZ.jpg
4285,1025,"maidstone, england, united kingdom",0708881297,0.0,DINOSAUR PLANET 2 SURVIVORS,ANNE MCCAFFREY,1996,Time Warner Books UK,http://images.amazon.com/images/P/0708881297.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0708881297.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0708881297.01.LZZZZZZZ.jpg
4286,1025,"maidstone, england, united kingdom",0756401453,0.0,"Wild Magic (Fool's Gold, Book 2)",Jude Fisher,2003,Daw Books,http://images.amazon.com/images/P/0756401453.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0756401453.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0756401453.01.LZZZZZZZ.jpg
4287,1025,"maidstone, england, united kingdom",0855030224,0.0,An ABC for You and Me,Margaret Tempest,0,The Medici Society Ltd,http://images.amazon.com/images/P/0855030224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0855030224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0855030224.01.LZZZZZZZ.jpg
4288,1025,"maidstone, england, united kingdom",0861638522,5.0,Popular Reward: the Brave Toy Soldier: And Other Stories (Enid Blyton's Popular Rewards Series VII),Enid Blyton,1996,Award Publications,http://images.amazon.com/images/P/0861638522.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0861638522.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0861638522.01.LZZZZZZZ.jpg
4289,1025,"maidstone, england, united kingdom",0963270702,0.0,The Satanic Verses,Salman Rushdie,1992,Distributors,http://images.amazon.com/images/P/0963270702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0963270702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0963270702.01.LZZZZZZZ.jpg
4290,1026,"duluth, minnesota, usa",1578562333,7.0,"No Eye Can See (Kirkpatrick, Jane, Kinship and Courage Historical Series, Bk. 2.)",JANE KIRKPATRICK,2001,WaterBrook Press,http://images.amazon.com/images/P/1578562333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1578562333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1578562333.01.LZZZZZZZ.jpg
4291,1031,"sparks, maryland, usa",0345458915,7.0,The Sinner,TESS GERRITSEN,2003,Ballantine Books,http://images.amazon.com/images/P/0345458915.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345458915.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345458915.01.LZZZZZZZ.jpg
4292,5499,"lakeland, tennessee,",0345458915,10.0,The Sinner,TESS GERRITSEN,2003,Ballantine Books,http://images.amazon.com/images/P/0345458915.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345458915.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345458915.01.LZZZZZZZ.jpg
4293,11676,"n/a, n/a, n/a",0345458915,9.0,The Sinner,TESS GERRITSEN,2003,Ballantine Books,http://images.amazon.com/images/P/0345458915.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345458915.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345458915.01.LZZZZZZZ.jpg
4294,1032,"lockhart, texas, usa",006092988X,8.0,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg
4295,5861,"rowland heights, california, usa",006092988X,9.0,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg
4296,11601,"brooklyn, new york, usa",006092988X,0.0,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg
4297,11676,"n/a, n/a, n/a",006092988X,9.0,A Tree Grows in Brooklyn,Betty Smith,1998,Perennial,http://images.amazon.com/images/P/006092988X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006092988X.01.LZZZZZZZ.jpg
4298,1032,"lockhart, texas, usa",038531258X,10.0,Cold Sassy Tree,Olive Ann Burns,1986,Delta,http://images.amazon.com/images/P/038531258X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.LZZZZZZZ.jpg
4299,2966,"wauconda, illinois, usa",038531258X,7.0,Cold Sassy Tree,Olive Ann Burns,1986,Delta,http://images.amazon.com/images/P/038531258X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.LZZZZZZZ.jpg
4300,8253,"tulsa, oklahoma, usa",038531258X,0.0,Cold Sassy Tree,Olive Ann Burns,1986,Delta,http://images.amazon.com/images/P/038531258X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.LZZZZZZZ.jpg
4301,11676,"n/a, n/a, n/a",038531258X,7.0,Cold Sassy Tree,Olive Ann Burns,1986,Delta,http://images.amazon.com/images/P/038531258X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038531258X.01.LZZZZZZZ.jpg
4302,1038,"dallas, texas, usa",0140317937,5.0,The Neverending Story,Michael Ende,1985,Penguin USA,http://images.amazon.com/images/P/0140317937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140317937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140317937.01.LZZZZZZZ.jpg
4303,1048,"oakville, ontario, canada",0553256696,9.0,Hiding Place,Corrie Ten Boom,1984,Bantam Books,http://images.amazon.com/images/P/0553256696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553256696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553256696.01.LZZZZZZZ.jpg
4304,3363,"knoxville, tennessee, usa",0553256696,0.0,Hiding Place,Corrie Ten Boom,1984,Bantam Books,http://images.amazon.com/images/P/0553256696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553256696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553256696.01.LZZZZZZZ.jpg
4305,11676,"n/a, n/a, n/a",0553256696,0.0,Hiding Place,Corrie Ten Boom,1984,Bantam Books,http://images.amazon.com/images/P/0553256696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553256696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553256696.01.LZZZZZZZ.jpg
4306,1048,"oakville, ontario, canada",0785263780,8.0,Only The River Runs Free : A Novel (Galway Chronicles (Paperback)),Bodie Thoene,2003,WestBow Press,http://images.amazon.com/images/P/0785263780.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785263780.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785263780.01.LZZZZZZZ.jpg
4307,1048,"oakville, ontario, canada",0802433243,7.0,Only the Wind Remembers,Marlo Schalesky,2003,Moody Publishers,http://images.amazon.com/images/P/0802433243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802433243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802433243.01.LZZZZZZZ.jpg
4308,1054,"burnsville, minnesota, usa",0375413081,9.0,True Notebooks (Alex Awards (Awards)),MARK SALZMAN,2003,Knopf,http://images.amazon.com/images/P/0375413081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375413081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375413081.01.LZZZZZZZ.jpg
4309,11676,"n/a, n/a, n/a",0375413081,9.0,True Notebooks (Alex Awards (Awards)),MARK SALZMAN,2003,Knopf,http://images.amazon.com/images/P/0375413081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375413081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375413081.01.LZZZZZZZ.jpg
4310,1054,"burnsville, minnesota, usa",1400034779,8.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4311,1075,"hurst, texas, usa",1400034779,5.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4312,1129,"bothell, washington, usa",1400034779,0.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4313,2503,"london, england, united kingdom",1400034779,7.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4314,3344,"tucson, arizona, usa",1400034779,9.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4315,4571,"melbourne, victoria, australia",1400034779,9.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4316,4999,"aurora, colorado, usa",1400034779,10.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4317,6251,"wahiawa, hawaii, usa",1400034779,0.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4318,6566,"port angeles, washington, usa",1400034779,9.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4319,6575,"seattle, washington, usa",1400034779,9.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4320,7125,"apo, ae, usa",1400034779,0.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4321,7134,"bothell, washington, usa",1400034779,7.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4322,8066,"chicago, illinois, usa",1400034779,0.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4323,8630,"hurst, texas, usa",1400034779,7.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4324,8864,"st petersburg, florida, usa",1400034779,8.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4325,10447,"chicago, illinois, usa",1400034779,0.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4326,11676,"n/a, n/a, n/a",1400034779,0.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg
4327,1057,"norwich, norfolk, united kingdom",038533303X,6.0,Driving Mr. Albert: A Trip Across America With Einstein's Brain,Michael Paterniti,2001,Delta,http://images.amazon.com/images/P/038533303X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038533303X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038533303X.01.LZZZZZZZ.jpg
4328,3827,"orlando, florida, usa",038533303X,10.0,Driving Mr. Albert: A Trip Across America With Einstein's Brain,Michael Paterniti,2001,Delta,http://images.amazon.com/images/P/038533303X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038533303X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038533303X.01.LZZZZZZZ.jpg
4329,11676,"n/a, n/a, n/a",038533303X,7.0,Driving Mr. Albert: A Trip Across America With Einstein's Brain,Michael Paterniti,2001,Delta,http://images.amazon.com/images/P/038533303X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038533303X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038533303X.01.LZZZZZZZ.jpg
4330,1057,"norwich, norfolk, united kingdom",0440414520,0.0,The Clearing: A Mystery,Dorothy Reynolds Miller,1998,Yearling Books,http://images.amazon.com/images/P/0440414520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440414520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440414520.01.LZZZZZZZ.jpg
4331,1057,"norwich, norfolk, united kingdom",0451163753,10.0,French Lieutenant's Woman,John Fowles,1996,Signet Book,http://images.amazon.com/images/P/0451163753.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451163753.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451163753.01.LZZZZZZZ.jpg
4332,1060,"lincoln, nebraska, usa",0786885688,8.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
4333,1424,"north avoca, new south wales, australia",0786885688,0.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
4334,2799,"eugene, oregon, usa",0786885688,0.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
4335,3363,"knoxville, tennessee, usa",0786885688,0.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
4336,5903,"vienna, vienna, austria",0786885688,0.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
4337,6251,"wahiawa, hawaii, usa",0786885688,8.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
4338,7346,"sunnyvale, california, usa",0786885688,0.0,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg
